collection,source_rel_path,filename,file_status,size_bytes,metadata_key_count,metadata_keys,curve_count,total_samples,min_duration_s,max_duration_s,curve_headers,sample_headers,curve_metadata_headers,available_curves,checks
ddm,ddm\ddm_y_FliesslaengerformBuehler_0040_pw.xml.gz,ddm_y_FliesslaengerformBuehler_0040_pw.xml.gz,pw,38363,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6914,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0041_pw.xml.gz,ddm_y_FliesslaengerformBuehler_0041_pw.xml.gz,pw,38269,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6909,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0042_lok.xml.gz,ddm_y_FliesslaengerformBuehler_0042_lok.xml.gz,lok,46643,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,9000,9.999999,9.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0043_lok.xml.gz,ddm_y_FliesslaengerformBuehler_0043_lok.xml.gz,lok,43100,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,8170,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0044_lok.xml.gz,ddm_y_FliesslaengerformBuehler_0044_lok.xml.gz,lok,44572,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,8553,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0045_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0045_ok.xml.gz,ok,45569,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,8720,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0046_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0046_ok.xml.gz,ok,43881,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,8367,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0047_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0047_ok.xml.gz,ok,42504,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,8017,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0048_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0048_ok.xml.gz,ok,46398,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,9082,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0049_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0049_ok.xml.gz,ok,44000,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,8423,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0050_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0050_ok.xml.gz,ok,32015,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,5442,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0051_pw.xml.gz,ddm_y_FliesslaengerformBuehler_0051_pw.xml.gz,pw,37115,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6558,7.999999,7.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0052_pw.xml.gz,ddm_y_FliesslaengerformBuehler_0052_pw.xml.gz,pw,38983,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,7023,7.999999,7.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0053_lok.xml.gz,ddm_y_FliesslaengerformBuehler_0053_lok.xml.gz,lok,41280,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,7572,7.999999,7.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0054_lok.xml.gz,ddm_y_FliesslaengerformBuehler_0054_lok.xml.gz,lok,39640,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,7106,7.999999,7.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0055_lok.xml.gz,ddm_y_FliesslaengerformBuehler_0055_lok.xml.gz,lok,39568,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,7060,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0056_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0056_ok.xml.gz,ok,39280,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,7027,7.999999,7.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0057_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0057_ok.xml.gz,ok,39313,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,7098,7.999999,7.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0058_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0058_ok.xml.gz,ok,40547,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,7377,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0059_bad.xml.gz,ddm_y_FliesslaengerformBuehler_0059_bad.xml.gz,bad,35583,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6133,7.999999,7.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0060_lok.xml.gz,ddm_y_FliesslaengerformBuehler_0060_lok.xml.gz,lok,36889,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6525,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0061_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0061_ok.xml.gz,ok,36513,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6469,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0062_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0062_ok.xml.gz,ok,35448,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6210,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0063_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0063_ok.xml.gz,ok,36297,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6421,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
